xAccl,yAccl,zAccl,newPosition,time,pcTime
-14,100,1015,0,346570
-19,98,1018,0,371492
-27,100,1010,0,396499
-32,102,1016,0,421507
-42,102,1011,0,446514
-53,103,1017,0,471514
-59,106,1010,0,496521
-62,111,1015,0,521529
-62,106,1010,0,546536
-61,107,1015,0,571536
-67,109,1008,0,596543
-44,103,1005,0,621551
-54,104,1005,0,646558
-54,103,1020,0,671558
-41,107,1009,0,696565
-38,106,1014,0,721573
-26,105,1016,0,746580
-22,101,1014,0,771580
-10,95,1010,0,796587
-11,96,1008,0,821595
2,96,1013,0,846602
18,94,1010,0,871602
23,97,1023,0,896606
31,96,1019,0,921613
38,92,1019,0,946617
37,96,1009,0,971624
45,95,1007,0,996628
45,90,1007,0,1021628
45,90,1014,0,1046631
43,92,1012,0,1071635
46,94,1007,0,1096639
45,95,1011,0,1121642
38,90,1020,0,1146646
35,96,1011,0,1171649
32,100,1003,0,1196653
26,92,1006,0,1221661
17,91,1009,0,1246668
13,89,1009,0,1271671
2,94,1012,0,1296675
-4,99,1012,0,1321683
-5,97,1015,0,1346690
-16,99,1008,0,1371691
-17,102,1018,0,1396697
-24,103,1018,0,1421705
-28,101,1009,0,1446712
-32,102,1013,0,1471712
-33,103,1009,0,1496719
-31,102,1003,0,1521727
-33,103,1005,0,1546727
-36,99,1013,0,1571734
-30,104,1013,0,1596741
-23,100,1013,0,1621749
-26,104,1008,0,1646756
-20,103,1009,0,1671756
-19,100,1009,0,1696763
-18,99,1013,0,1721771
-10,100,1017,0,1746778
-4,102,1011,0,1771778
-3,99,1010,0,1796786
3,93,1012,0,1821796
5,101,1007,0,1846801
10,97,1009,0,1871802
9,96,1013,0,1896813
13,97,1004,0,1921817
13,91,1013,0,1946820
20,96,1012,0,1971824
18,95,1012,0,1996828
17,93,1009,0,2021832
18,97,1006,0,2046835
16,100,1010,0,2071839
18,98,1020,0,2096842
13,99,1008,0,2121846
9,101,1010,0,2146846
10,100,1013,0,2171850
10,98,1008,0,2196857
1,93,1004,0,2221864
9,95,1012,0,2246864
10,93,1012,0,2271872
2,100,1016,0,2296879
3,96,1016,0,2321880
-3,97,1007,0,2346882
-2,98,1012,0,2371887
-4,96,1017,0,2396894
0,98,1017,0,2421903
-3,99,1015,0,2446904
-1,96,1012,0,2471909
1,97,1010,0,2496912
-1,98,1009,0,2521919
-2,93,1006,0,2546920
-3,99,1014,0,2571923
3,101,1018,0,2596931
0,95,1026,0,2621934
-2,99,1023,0,2646938
-1,97,1023,0,2671945
2,95,1026,0,2696949
0,100,1014,0,2721953
0,101,1025,0,2746960
-1,96,1018,0,2771966
-1,99,1016,0,2796970
-1,95,1016,0,2821975
0,97,1011,0,2846986
-2,96,1011,0,2871993
-6,96,1008,0,2896998
-3,100,1016,0,2922007
-3,96,1007,0,2947016
-3,94,1003,0,2972016
0,96,1015,0,2997021
-2,99,1007,0,3022030
