xAccl,yAccl,zAccl,newPosition,time,pcTime
1,90,1008,0,346556
-2,91,1014,0,371474
-3,91,1015,0,396482
-2,84,1007,0,421489
-2,85,1015,0,446496
-1,94,1017,0,471504
-2,91,1013,0,496511
-1,89,1001,0,521518
-3,84,1010,0,546526
-1,96,1009,0,571533
0,89,1013,0,596540
-3,88,1015,0,621547
-2,92,1010,0,646555
-3,87,1017,0,671562
1,89,1016,0,696569
0,87,1009,0,721577
-1,90,1013,0,746580
1,84,1015,0,771588
-3,90,1011,0,796595
-5,88,1017,0,821595
4,93,1015,0,846603
-2,87,1013,0,871606
-3,87,1011,0,896610
-17,94,1034,0,921617
12,96,1042,0,946625
5,85,1008,0,971628
2,82,1011,0,996632
-3,98,1009,0,1021635
5,97,1018,0,1046642
0,82,1004,0,1071650
-1,83,1012,0,1096654
5,95,1018,0,1121661
-3,91,1013,0,1146665
0,84,1015,0,1171672
-4,88,1015,0,1196676
2,95,1011,0,1221676
-2,88,1019,0,1246683
0,83,1014,0,1271684
3,99,1012,0,1296690
-279,-201,857,10,1369019
1796,-269,1046,17,1394027
-149,78,1024,17,1419029
128,-5,983,17,1444038
-432,182,982,17,1469040
-59,104,990,17,1494041
111,68,1009,17,1519045
-9,94,1024,17,1544045
26,101,1018,17,1569049
-18,86,1002,17,1594053
-20,105,1027,17,1619059
-22,94,1025,17,1644066
-17,110,1032,17,1669074
-23,100,1027,17,1694081
-72,88,1005,17,1719086
-38,100,1009,17,1744092
-81,108,1016,17,1769096
-78,104,1024,17,1794103
-79,98,1017,17,1819111
-80,99,1015,17,1844115
-55,104,1011,17,1869122
-93,95,1003,17,1894126
-61,97,1018,17,1919129
-76,104,1014,17,1944133
-46,99,1020,17,1969141
-60,98,1008,17,1994144
-38,98,1020,17,2019148
-33,95,1009,17,2044155
-28,94,1009,17,2069159
5,89,1019,17,2094166
-14,92,1011,17,2119170
13,87,1013,17,2144173
26,91,1006,17,2169177
33,84,1013,17,2194184
44,83,1007,17,2219188
47,90,1013,17,2244192
60,83,1011,17,2269196
49,83,1007,17,2294199
60,83,1008,17,2319206
58,85,1009,17,2344210
62,86,1003,17,2369214
55,87,1024,17,2394217
50,85,1016,17,2419221
59,79,1015,17,2444227
49,83,1005,17,2469231
44,86,1004,17,2494240
18,88,1011,17,2519245
25,88,1005,17,2544246
7,90,1015,17,2569248
5,94,1012,17,2594254
-3,90,1011,17,2619257
-14,91,1013,17,2644264
-29,90,1013,17,2669265
-23,92,1027,17,2694273
-39,97,1010,17,2719280
-46,100,1014,17,2744280
-56,102,1010,17,2769287
-55,93,1007,17,2794287
-56,96,1014,17,2819295
-59,106,1012,17,2844302
-52,95,1010,17,2869309
-44,94,1002,17,2894309
-1,82,1004,17,2919317
-39,92,1012,17,2944324
-37,97,1010,17,2969331
-31,93,1013,17,2994340
-25,93,1008,17,3019346
-12,97,1018,17,3044346
-13,93,1020,17,3069353
-8,89,1010,17,3094361
3,90,1013,17,3119368
13,90,1013,17,3144374
19,89,1030,17,3169375
23,90,1015,17,3194382
26,88,1017,17,3219383
33,84,1009,17,3244389
40,92,1010,17,3269390
39,84,1014,17,3294397
36,83,1002,17,3319397
33,91,1016,17,3344404
20,92,1016,17,3369405
38,86,1016,17,3394411
29,83,1011,17,3419412
-4,94,1011,17,3444419
23,83,1011,17,3469419
11,88,1003,17,3494426
9,92,1011,17,3519434
3,85,1013,17,3544438
2,92,1018,17,3569441
-2,90,1010,17,3594445
-6,92,1013,17,3619452
-29,100,1013,17,3644459
-18,95,1015,17,3669467
-19,92,1007,17,3694470
-18,93,1013,17,3719478
-14,89,1012,17,3744485
-27,92,1013,17,3769493
-30,93,1008,17,3794500
-22,93,1007,17,3819507
-27,92,1020,17,3844514
-25,90,1016,17,3869522
-28,93,1017,17,3894529
-15,88,1013,17,3919536
-21,88,1011,17,3944544
-14,95,1007,17,3969551
-11,94,1016,17,3994559
-8,93,1014,17,4019566
-11,89,1008,17,4044573
-5,91,1010,17,4069580
0,87,1016,17,4094588
3,90,1013,17,4119595
-2,85,1014,17,4144602
10,86,1014,17,4169610
9,89,1015,17,4194613
2,90,1014,17,4219617
9,91,1011,17,4244621
8,90,1006,17,4269624
8,88,1008,17,4294628
9,92,1012,17,4319635
5,91,1010,17,4344639
2,86,1015,17,4369647
2,92,1013,17,4394653
2,92,1011,17,4419654
2,92,1023,17,4444657
8,89,1009,17,4469661
5,87,1013,17,4494665
-3,91,1018,17,4519672
3,86,1023,17,4544680
0,87,1019,17,4569687
-5,96,1023,17,4594691
1,91,1017,17,4619698
-2,89,1014,17,4644705
0,92,1013,17,4669705
-3,87,1014,17,4694709
-1,87,1020,17,4719716
0,93,1020,17,4744724
-7,87,1016,17,4769727
4,92,1025,17,4794727
-2,90,1008,17,4819734
-1,90,1010,17,4844742
-1,88,1008,17,4869742
1,96,1014,17,4894749
-3,93,1011,17,4919756
-1,87,1014,17,4944764
4,90,1013,17,4969773
-6,92,1008,17,4994782
-3,90,1010,17,5019783
0,86,1011,17,5044787
1,91,1007,17,5069787
-2,90,1011,17,5094798
-3,94,1013,17,5119806
-8,91,1022,17,5144809
2,91,1012,17,5169817
-5,88,1009,17,5194820
-5,83,1016,17,5219825
5,93,1013,17,5244832
9,89,1013,17,5269836
-5,88,1005,17,5294839
-3,88,1011,17,5319846
5,91,1016,17,5344850
0,92,1018,17,5369857
-8,87,1010,17,5394858
-2,89,1013,17,5419864
-1,90,1016,17,5444868
-1,88,1010,17,5469875
-2,89,1018,17,5494879
1,93,1011,17,5519889
-6,96,1005,17,5544891
-2,88,1014,17,5569894
-1,91,1011,17,5594901
-3,89,999,17,5619905
0,86,995,17,5644908
