xAccl,yAccl,zAccl,newPosition,time,pcTime
-30,47,1019,0,346585
-28,49,1012,0,371506
-34,47,1008,0,396510
-36,51,1021,0,421514
-30,45,1016,0,446519
-36,49,1013,0,471525
-40,55,1017,0,496529
-27,47,1018,0,521536
-40,45,1022,0,546540
-35,46,1016,0,571548
-29,53,1018,0,596551
-26,49,1016,0,621558
-37,44,1018,0,646562
-35,48,1010,0,671569
-18,48,1018,0,696572
-37,48,1015,0,721580
-36,45,1015,0,746584
-28,44,1014,0,771587
-29,50,1016,0,796591
-37,48,1020,0,821599
-32,45,1011,0,846602
-23,49,1020,0,871609
-40,54,1014,0,896613
-33,47,1017,0,921617
-28,44,1013,0,946620
-40,46,1016,0,971624
-29,53,1014,0,996628
-35,48,1011,0,1021631
-35,44,1015,0,1046635
-49,51,1038,0,1071642
-44,49,1042,0,1096646
-34,43,1030,0,1121646
-36,61,1024,0,1146650
-30,53,1024,0,1171653
-30,53,1016,0,1196658
-34,35,1013,0,1221664
-33,55,1013,0,1246668
-31,47,1016,0,1271675
-38,47,1018,0,1296679
-36,44,1021,0,1321687
-25,47,1019,0,1346691
-39,56,1013,0,1371694
-95,170,1021,-78,1539048
-1790,-58,89,-91,1564053
-1318,101,775,-97,1589059
-1379,-47,883,-98,1614067
-227,168,902,-98,1639069
-313,127,1041,-98,1664070
-285,108,957,-98,1689074
-100,103,1007,-98,1714079
-56,82,983,-98,1739085
60,152,1026,-98,1764092
44,78,999,-98,1789100
193,82,985,-98,1814104
240,53,988,-98,1839107
297,60,947,-98,1864111
376,59,953,-98,1889114
396,44,907,-98,1914122
408,63,925,-98,1939125
427,61,918,-98,1964129
452,57,903,-98,1989133
456,66,911,-98,2014137
365,30,898,-98,2039140
382,27,950,-98,2064148
403,65,940,-98,2089154
367,54,943,-98,2114158
324,59,976,-98,2139166
249,55,933,-98,2164170
102,77,976,-98,2189174
920,106,1029,-98,2214177
392,50,972,-98,2239181
-32,98,1007,-98,2264184
-271,147,1026,-98,2289188
-186,93,1024,-98,2314191
-322,138,996,-98,2339196
-282,140,973,-98,2364199
-346,140,961,-98,2389203
-329,138,941,-98,2414210
-449,123,933,-98,2439210
-463,122,910,-98,2464213
-463,135,918,-98,2489218
-434,128,914,-98,2514221
-435,125,927,-98,2539229
-403,123,931,-98,2564239
-384,127,949,-98,2589244
-327,122,961,-98,2614250
-253,144,998,-98,2639251
-231,135,979,-98,2664256
-214,83,979,-98,2689257
-120,90,983,-98,2714259
-60,121,1009,-98,2739263
24,104,1007,-98,2764269
65,99,991,-98,2789271
163,90,1000,-98,2814278
224,62,985,-98,2839283
299,70,961,-98,2864287
271,75,981,-98,2889294
390,47,939,-98,2914301
394,46,927,-98,2939306
406,56,930,-98,2964312
409,44,930,-98,2989316
406,48,916,-98,3014323
397,46,932,-98,3039328
385,54,937,-98,3064335
351,50,956,-98,3089342
297,50,956,-98,3114342
292,72,970,-98,3139349
251,62,968,-98,3164357
123,88,991,-98,3189357
155,52,991,-98,3214364
39,86,1013,-98,3239375
-83,103,1001,-98,3264375
-103,113,1008,-98,3289382
-153,113,991,-98,3314389
-225,135,989,-98,3339393
-207,118,979,-98,3364401
-285,129,972,-98,3389404
-350,137,963,-98,3414405
-390,135,946,-98,3439411
-391,130,942,-98,3464418
-398,132,939,-98,3489426
-381,146,940,-98,3514433
-382,140,942,-98,3539437
-357,136,957,-98,3564445
-354,118,961,-98,3589448
-309,130,963,-98,3614455
-251,102,968,-98,3639456
-212,114,992,-98,3664462
-209,114,992,-98,3689463
39,-19,933,-98,3714470
26,101,986,-98,3739475
34,114,1023,-98,3764482
66,91,996,-98,3789485
186,58,985,-98,3814489
181,70,987,-98,3839489
232,64,978,-98,3864496
295,68,963,-98,3889504
329,61,963,-98,3914510
355,52,955,-98,3939515
358,55,956,-98,3964521
379,56,943,-98,3989526
374,58,931,-98,4014532
361,50,951,-98,4039536
344,56,951,-98,4064543
314,57,961,-98,4089547
277,57,977,-98,4114551
245,56,976,-98,4139555
177,69,983,-98,4164562
147,69,992,-98,4189566
61,73,1003,-98,4214570
64,78,996,-98,4239573
-68,90,996,-98,4264580
-104,112,999,-98,4289587
-197,104,977,-98,4314595
-363,129,990,-98,4339599
-327,135,997,-98,4364606
-327,140,981,-98,4389613
-301,125,976,-98,4414617
-314,107,951,-98,4439621
-347,127,948,-98,4464624
-366,135,956,-98,4489625
-350,127,957,-98,4514631
-337,127,965,-98,4539639
-334,133,964,-98,4564639
-285,127,972,-98,4589643
-280,123,984,-98,4614646
-218,104,975,-98,4639653
-254,106,990,-98,4664661
-148,111,998,-98,4689665
-90,71,1002,-98,4714668
-9,106,1018,-98,4739669
17,73,995,-98,4764676
77,81,1010,-98,4789683
