time_sec,theta_kalman,theta_dot_kalman,x_pivot_m
0.34657,-0.004634563887235711,0.0007212022567445725,-0.0
0.371491,-0.0051729454290858345,0.0007366618437977496,-0.0
0.396495,-0.005779680538021943,0.0007678699754665348,-0.0
0.421503,-0.005579993165466143,0.0007945358614418058,-0.0
0.44651,-0.0055280412053857,0.0008203972864891957,-0.0
0.471517,-0.005811468497947972,0.0008539175298486208,-0.0
0.496525,-0.006292234287306406,0.0009000880293906759,-0.0
0.521527,-0.006264160988778416,0.0009461224324579486,-0.0
0.546535,-0.006913470467743901,0.0010091105283082727,-0.0
0.571536,-0.006583948360935442,0.0010644393836774478,-0.0
0.596543,-0.006401084980417964,0.0011158378478397148,-0.0
0.62155,-0.006727178549683212,0.0011761571334795214,-0.0
0.646557,-0.007040926958067372,0.0012451245776366852,-0.0
0.671557,-0.007012718906247392,0.00131417140068678,-0.0
0.696565,-0.007811614384883333,0.0014041728619862562,-0.0
0.721572,-0.008213693861808459,0.001505191830091849,-0.0
0.746579,-0.007105243764991861,0.0015792481307074554,-0.0
0.771579,-0.006447216234894446,0.0016377331000496766,-0.0
0.796587,-0.006503653190231948,0.001698678366507154,-0.0
0.821594,-0.006492336285813066,0.0017604161386409536,-0.0
0.846601,-0.005425834080361721,0.0017964096425340916,-0.0
0.871602,-0.004869105127912416,0.0018195208783861503,-0.0
0.896608,-0.005107366152025539,0.0018497871537660603,-0.0
0.921609,-0.005001349136929935,0.0018785566681106627,-0.0
0.946616,-0.005518999996411699,0.001921555393376183,-0.0
0.971624,-0.005970630456397424,0.0019771478129728534,-0.0
0.996631,-0.0070414810979846825,0.002060964893842616,-0.0
1.021638,-0.007164464719735439,0.0021491867900215516,-0.0
1.046645,-0.006762807867582404,0.0022286558492881888,-0.0
1.071646,-0.006147728879824518,0.0022940472238800382,-0.0
1.096653,-0.005591811287150118,0.0023468924350396334,-0.0
1.12166,-0.005374633683823962,0.0023957565224470593,-0.0
1.146667,-0.005454473695124089,0.0024481511791209156,-0.0
1.171668,-0.005249018778180403,0.0024969241921752572,-0.0
1.196675,-0.003890754743048677,0.0025130718065651037,-0.0
1.221682,-0.002732947798365043,0.0025016529850850665,-0.0
1.24669,-0.0007451480027310334,0.0024417562533883236,-0.0
1.27169,0.0028432148989396304,0.002293031774570209,-0.0
1.296697,0.008352736667149592,0.002006998828236804,-0.0
1.321704,0.016294792255673693,0.00152221008552174,-0.0
1.346711,0.0280569070527865,0.0007421458732074231,-0.0
1.371712,0.046965402172841196,-0.0005136776338600685,-0.0
1.396719,0.0760022322168708,-0.0025011496723670876,-0.0
1.421726,0.12056532952195947,-0.005612576115987089,-0.0
1.588032,0.18993039452432017,-0.010474593941614957,-0.090596
1.613037,0.36885898802186223,-0.019849758429031916,-0.10846
1.63804,0.31642507785133883,-0.02791691192062007,-0.116116
1.663042,0.13072881352258564,-0.031324821072521825,-0.116116
1.688051,0.1660425581653061,-0.03564201399384184,-0.116116
1.713053,0.15426001328779704,-0.03968506032907165,-0.116116
1.738059,0.12071840668170461,-0.042908500187869264,-0.116116
1.763065,0.07316697983244384,-0.0449615264593492,-0.116116
1.788069,0.029462417776861163,-0.045942328733469456,-0.116116
1.813076,-0.014850642310501191,-0.04583620351471534,-0.116116
1.83808,-0.06819816676493423,-0.044415541126703185,-0.116116
1.863084,-0.13457123727292394,-0.04135137850161478,-0.116116
1.888091,-0.18894852939681106,-0.036943898052141405,-0.116116
1.913098,-0.21914331643640558,-0.031799365429725085,-0.116116
1.938102,-0.25933592014152135,-0.025662711885367784,-0.116116
1.963109,-0.29460177602838605,-0.018654129970594846,-0.116116
1.988114,-0.31854768714401105,-0.011054278438415,-0.116116
2.013121,-0.33564731833876965,-0.0030307670877888215,-0.116116
