time_sec,theta_kalman,theta_dot_kalman,theta_ddot_kalman,x_pivot_m
13.606463,-0.07963569875507977,1.2667406778764307,0.27283097488019337,0.182468
13.631466,-0.03183491908278865,1.2515975067288165,0.08660470404442133,0.182468
13.656474,0.03604055122247881,0.9573079168008287,-0.07289063977696664,0.182468
13.681481,0.0318616326690199,0.8724782076889888,-0.20053676610556792,0.182468
13.706485,0.04236003913005081,0.8705990197723619,-0.32148309695173305,0.182468
13.731489,0.06074728501880827,0.8916006675046568,-0.4451376366261288,0.182468
13.756496,0.09092569605183229,0.8500444135564797,-0.5686871432541221,0.182468
13.7815,0.11760519644619705,0.7641632445499519,-0.6836831645187025,0.182468
13.806504,0.13943364137846148,0.6542065373688468,-0.7848888504998537,0.182468
13.83151,0.15800857200145027,0.5239416675926725,-0.8690359041019386,0.182468
13.856514,0.1738767583479147,0.36926623421509497,-0.9327627134953744,0.182468
13.881518,0.18598355028641356,0.1895351009283922,-0.972229989771304,0.182468
13.906525,0.19099178443924206,0.0047007379118932935,-0.9851245217890083,0.182468
13.931533,0.18797269292169377,-0.15911736012178396,-0.9728925822017016,0.182468
13.956537,0.1845217532172308,-0.32915389111461524,-0.9367775827001348,0.182468
13.981544,0.17509248369195535,-0.4919029907877342,-0.8767670713048472,0.182468
14.006548,0.16116982603225374,-0.6436322339031054,-0.7941944658993347,0.182468
14.031554,0.14263708329494576,-0.7776112114830465,-0.6911731685251274,0.182468
14.056558,0.12308407349271422,-0.9108546468029391,-0.5688625004831431,0.182468
14.081565,0.09591061059598567,-1.0103633576519884,-0.42967940904787105,0.182468
14.10657,0.06659392732358363,-1.0781165007204259,-0.2785679903767506,0.182468
14.131576,0.04285658491700014,-1.1684844249485504,-0.11568194814133426,0.182468
14.15658,-0.0018145478362681048,-1.1398375954555426,0.051551270661525095,0.182468
14.181584,-0.023916282618888094,-1.1567038505688174,0.21766019043259366,0.182468
14.206591,-0.05056119240923324,-1.1876031617121212,0.3883471132198846,0.182468
