time_sec,theta_kalman,theta_dot_kalman,x_pivot_m
3.271364,-0.17057384066138323,0.014118269466379701,-0.074008
3.296371,-0.15561799427270537,0.018085113948921677,-0.074008
3.321378,-0.13575877102251863,0.02156405151576149,-0.074008
3.346386,-0.11058303498099106,0.0244236031198303,-0.074008
3.371393,-0.08385502642482023,0.02662654625982641,-0.074008
3.396401,-0.047231913925154884,0.02792547098697805,-0.074008
3.421408,-0.012426085543028612,0.028366892339063872,-0.074008
3.446408,0.022795725768478645,0.027940629908928045,-0.074008
3.471415,0.05437632277256399,0.026737968971733746,-0.074008
3.496419,0.0864910700068294,0.02474471849466154,-0.074008
3.521426,0.11584563972129101,0.022029020261778512,-0.074008
3.546433,0.14260025780453292,0.01865453058690833,-0.074008
3.571437,0.16564357167638033,0.014712433153750981,-0.074008
3.596441,0.18423384103853593,0.010312203125363323,-0.074008
3.621444,0.1972286594648924,0.005591750714111915,-0.074008
3.646448,0.20698417292602309,0.0006295406979820173,-0.074008
3.671451,0.21077717107170488,-0.004427642532320253,-0.074008
3.696456,0.208949367889204,-0.009441666693757372,-0.074008
3.721459,0.2024918248453519,-0.014299291487126192,-0.074008
3.746463,0.18894653729798927,-0.018825373614782148,-0.074008
3.771466,0.1714304077045209,-0.02292293163018419,-0.074008
3.79647,0.15130164357875336,-0.02652886396222262,-0.074008
3.821478,0.12840976113691993,-0.02957597445596863,-0.074008
3.846481,0.10239801372324922,-0.03198774361189885,-0.074008
3.871489,0.07093307490401332,-0.033628581045949374,-0.074008
3.896493,0.038543386166227614,-0.0344762722002688,-0.074008
3.9215,0.007653613299425953,-0.034569066919218024,-0.074008
3.946506,-0.0253461622160644,-0.03385396991957554,-0.074008
3.971507,-0.059954365915412484,-0.0322900867500618,-0.074008
3.996514,-0.0976410480281277,-0.02979902336504832,-0.074008
4.021522,-0.1192050285954234,-0.02678459439980152,-0.074008
4.046529,-0.14331966053953088,-0.02318076043593971,-0.074008
4.071536,-0.1640148701393741,-0.019071221077030298,-0.074008
4.096543,-0.176562009019619,-0.014658253440835906,-0.074008
4.121547,-0.1852050832991002,-0.010037231433880578,-0.074008
4.146547,-0.19080951406654237,-0.00528163726050368,-0.074008
4.171554,-0.190122661867333,-0.0005466524790396499,-0.074008
4.196562,-0.18702363338420808,0.004110064660808127,-0.074008
4.221569,-0.18001270256231033,0.008593097284012668,-0.074008
4.246577,-0.16785767713549254,0.012775936440691749,-0.074008
4.271584,-0.15110535090174265,0.016545631986638276,-0.074008
4.296584,-0.1313461286224817,0.019828961749341567,-0.074008
4.321591,-0.11046776631820271,0.022599861841519436,-0.074008
4.346599,-0.08786720607694058,0.024816781106134472,-0.074008
4.371606,-0.06654293420609389,0.026513212148888604,-0.074008
4.396606,-0.039524658903000456,0.02754705735082892,-0.074008
4.421613,-0.00611289546210933,0.027758212333963014,-0.074008
4.446617,0.02461044064991104,0.027214408467205152,-0.074008
4.471624,0.05378192966221723,0.025954321621353305,-0.074008
4.496628,0.0801414254125011,0.024047859958574253,-0.074008
4.521635,0.10559653161375213,0.021516558161748106,-0.074008
4.546639,0.12830415212495833,0.018427898723554326,-0.074008
4.571646,0.14901233573183098,0.014830202808959553,-0.074008
4.59665,0.16487366132228695,0.010843065374084443,-0.074008
4.621657,0.17578565653254608,0.006588411728867122,-0.074008
4.646661,0.18287392985479298,0.0021596957305593245,-0.074008
4.671668,0.18454320339094993,-0.002309627109265716,-0.074008
4.696672,0.18113601468319357,-0.006694739722580972,-0.074008
4.721679,0.17306881024044923,-0.010881242941419261,-0.074008
4.746683,0.1604366862970807,-0.01475700313430603,-0.074008
4.77169,0.14471782420534404,-0.018246857633630764,-0.074008
4.796694,0.12482626887826637,-0.02124809451672502,-0.074008
4.821701,0.10216176393638705,-0.02369288812865361,-0.074008
4.846705,0.07738299774830137,-0.025529623092838988,-0.074008
4.871712,0.053315356664231095,-0.026777341177378636,-0.074008
4.896716,0.02833755223506256,-0.027413946050913088,-0.074008
4.921723,-0.0015851187164539829,-0.027315506363204914,-0.074008
4.946731,-0.028553782445370702,-0.026556235496995803,-0.074008
4.971738,-0.05577293741162909,-0.02512935506788163,-0.074008
4.996738,-0.08141390073129856,-0.023073645054260662,-0.074008
5.021745,-0.10269261535771196,-0.020497490262507898,-0.074008
5.046753,-0.12321674697478069,-0.017418235242206995,-0.074008
5.071755,-0.13399428446566547,-0.014079001784774212,-0.074008
5.096763,-0.14794407525545103,-0.010397915551822678,-0.074008
5.121771,-0.16062737312231112,-0.006404494004634581,-0.074008
5.146778,-0.1663040682301945,-0.002272386579265956,-0.074008
5.171787,-0.16796088621656116,0.001899943259411535,-0.074008
5.196791,-0.16500344390530836,0.0059991122931877805,-0.074008
5.221794,-0.15397031931292812,0.009824656984342955,-0.074008
5.246801,-0.14154369214605492,0.013343957668081968,-0.074008
5.271805,-0.12444005230359717,0.01644164041986107,-0.074008
5.296805,-0.10746965104293221,0.019123013815803475,-0.074008
5.321811,-0.08909275277744982,0.021354408088886903,-0.074008
5.346817,-0.06755387035814968,0.023057728980454356,-0.074008
5.371824,-0.04233842147850233,0.02414160970424449,-0.074008
5.396827,-0.01714834638449221,0.02460737351223776,-0.074008
5.421835,0.004532303597401421,0.024543555927764766,-0.074008
5.446842,0.032311044126358726,0.023796786089627722,-0.074008
5.471846,0.05651176112019472,0.02245655777114802,-0.074008
5.496846,0.07850049164517026,0.020577641884141705,-0.074008
5.52185,0.10045304083100118,0.018159760281414195,-0.074008
5.54685,0.11951166937395796,0.015274149125831402,-0.074008
5.571853,0.1349699012815807,0.012009512518359883,-0.074008
5.596857,0.14752522429161685,0.008436777285777741,-0.074008
5.62186,0.1561754877845988,0.004651873564023801,-0.074008
5.646864,0.16023546932070135,0.0007678265986408028,-0.074008
5.671868,0.1600191666569261,-0.0031102962114158694,-0.074008
5.696871,0.15585367168174036,-0.006885648126992272,-0.074008
5.721875,0.1482447516171971,-0.010474034456387254,-0.074008
5.746883,0.13661362326487664,-0.013776589367521824,-0.074008
5.771889,0.12223324163498211,-0.016726273526469937,-0.074008
5.79689,0.10456260118438702,-0.01924222145221234,-0.074008
5.821894,0.08444631288277074,-0.021264530361860157,-0.074008
5.846901,0.06249631148738237,-0.022748371883332646,-0.074008
5.871907,0.03943279777494703,-0.023666685956908434,-0.074008
5.896908,0.01779027952220484,-0.02405578269984817,-0.074008
5.921912,-0.007387515862824913,-0.023827017026545827,-0.074008
5.946916,-0.029960305810334053,-0.023045744616744246,-0.074008
5.971919,-0.05384407837572339,-0.021678508159066946,-0.074008
5.996923,-0.07420453948166057,-0.019813033472772107,-0.074008
6.02193,-0.0928729456114137,-0.017490686229324356,-0.074008
6.046934,-0.1093803495910925,-0.014764334472810933,-0.074008
6.071941,-0.12550170766797925,-0.011641961290425676,-0.074008
6.096942,-0.1340048756490657,-0.008313144578560472,-0.074008
6.121949,-0.1393928933186927,-0.004854107190416512,-0.074008
6.146953,-0.14336823190047882,-0.0012981826793319884,-0.074008
6.171959,-0.14367626998450866,0.002264666408329008,-0.074008
6.19696,-0.14050669327212054,0.005749251365252228,-0.074008
6.221967,-0.1340046375480869,0.00907398330099804,-0.074008
6.246975,-0.12284247699021271,0.012123790411545238,-0.074008
6.271981,-0.11092341328798935,0.014881569263096056,-0.074008
6.29699,-0.09567370294151417,0.01726531753565054,-0.074008
6.321993,-0.08001172061452891,0.019266176111594924,-0.074008
6.347001,-0.061486582585795584,0.02081341873133974,-0.074008
6.372004,-0.04387223988855922,0.02193092465193261,-0.074008
6.397008,-0.014785255491048442,0.022330932045707116,-0.074008
6.422016,0.0068733193995901345,0.02220047388770701,-0.074008
6.447025,0.030010217750303353,0.021502296703911957,-0.074008
6.47203,0.0528703741967327,0.020242917495647782,-0.074008
6.497035,0.07410555006461195,0.01846239860110037,-0.074008
6.522036,0.09303604659393859,0.016217563242222538,-0.074008
6.547041,0.10822760969853118,0.013601004004276884,-0.074008
6.572045,0.12037635202226141,0.010687575389939474,-0.074008
6.597045,0.12934710806926344,0.007555342818615723,-0.074008
6.622051,0.1348799952571975,0.004288767870089305,-0.074008
6.647057,0.13774453064050537,0.0009528784372996868,-0.074008
6.672058,0.13608312205714634,-0.0023406340733521103,-0.074008
6.697064,0.13153736498657978,-0.005521327774403562,-0.074008
6.722064,0.12421418342996059,-0.00852137795117211,-0.074008
6.747067,0.11417467239496087,-0.011274381856337418,-0.074008
6.77207,0.1008325399481859,-0.013699038818097337,-0.074008
6.797074,0.08603072220984856,-0.015760179400332988,-0.074008
6.822078,0.06893528179970347,-0.017401435805288648,-0.074008
6.847078,0.050033907982966384,-0.018578437244220466,-0.074008
6.872082,0.029721889351392056,-0.01925645856078117,-0.074008
6.897082,0.006237585352151666,-0.019356164406177635,-0.074008
6.922089,-0.01193848655501906,-0.01901108811368474,-0.074008
6.947096,-0.03238310328059925,-0.01816397118091296,-0.074008
6.972103,-0.05182876963306171,-0.016839395670853324,-0.074008
6.997107,-0.0668144670402992,-0.015148665709060684,-0.074008
7.022114,-0.08173986318497756,-0.013092228595430681,-0.074008
7.047122,-0.09984124403907715,-0.010588927180690974,-0.074008
7.072125,-0.10998240820320332,-0.00783733067561275,-0.074008
7.097126,-0.11594922043946196,-0.004940659451840829,-0.074008
7.122133,-0.11846625607281798,-0.0019838234247277486,-0.074008
7.147137,-0.1209277482357282,0.0010336501956737798,-0.074008
7.172144,-0.12022049012007924,0.0040339939996046625,-0.074008
7.197148,-0.11817125321027339,0.0069853621272968625,-0.074008
7.222155,-0.11581151817492319,0.0098818133266729,-0.074008
7.247159,-0.10272505317781822,0.01245546567812128,-0.074008
7.272166,-0.08888683377901554,0.014689044172530086,-0.074008
7.29717,-0.0731259933807461,0.016535618504837424,-0.074008
7.322173,-0.05663685796044318,0.01797804385450337,-0.074008
7.347177,-0.03919299183045906,0.01899322638560729,-0.074008
7.372183,-0.020155228391784227,0.019541730931885035,-0.074008
7.397188,-0.0018512679384166744,0.019642355027231093,-0.074008
7.422191,0.015599025205583903,0.019316626916800982,-0.074008
7.447192,0.034092430996828585,0.018538112622301855,-0.074008
7.472195,0.05216867240184496,0.01731680913996766,-0.074008
7.497199,0.06787588679990764,0.01571151119900977,-0.074008
7.522202,0.08235636381437107,0.01375204900516263,-0.074008
7.547206,0.0949101024192889,0.011485629694025057,-0.074008
7.57221,0.10458404385832143,0.008983230065225015,-0.074008
7.597214,0.11129637339703459,0.006317734877863815,-0.074008
7.622217,0.11472131425278509,0.0035701171166132584,-0.074008
7.647229,0.11534551008025654,0.0008090616683881086,-0.074008
7.672232,0.1140547552229098,-0.0019190275067138135,-0.074008
7.697236,0.10933671023295488,-0.004529699312370655,-0.074008
7.722239,0.10255885848350216,-0.00697281244854607,-0.074008
7.74724,0.0924282038354546,-0.00916560855940847,-0.074008
7.772241,0.07979571221688969,-0.011046567738077648,-0.074008
7.797245,0.06676494321623297,-0.012606864873198939,-0.074008
7.822249,0.051832940246171896,-0.013799681752501153,-0.074008
7.847252,0.03672989514548408,-0.014621471813929414,-0.074008
7.872252,0.02009623664686732,-0.015034268836245472,-0.074008
7.89726,0.00997035528279874,-0.015201965481040646,-0.074008
7.922263,-0.005784367808732184,-0.014983136057439572,-0.074008
7.947272,-0.021790289606145,-0.014371326071281134,-0.074008
7.972272,-0.03806212944060835,-0.0133594624743705,-0.074008
7.99728,-0.04949635808636807,-0.01206854253989146,-0.074008
8.022287,-0.05772149061896227,-0.010578439698930103,-0.074008
8.047294,-0.0684038861666404,-0.008826426404158899,-0.074008
8.072294,-0.08354569474327968,-0.006699267421567512,-0.074008
8.097301,-0.08969429560278061,-0.00442174331502794,-0.074008
8.122305,-0.09374379178191435,-0.0020451941155371217,-0.074008
8.147305,-0.09494514398723604,0.00036026889230365844,-0.074008
8.172308,-0.09316510804268288,0.00272120240952467,-0.074008
8.197316,-0.08894940196143199,0.004977856529607319,-0.074008
8.222316,-0.08165502865797136,0.007054247886364537,-0.074008
8.247323,-0.07276133804641602,0.008911475952279604,-0.074008
8.272331,-0.062214477746857545,0.010509147574681854,-0.074008
8.297338,-0.05171540243790801,0.011849474343143554,-0.074008
8.322338,-0.03734090015162009,0.012835859825680147,-0.074008
8.347346,-0.021379099359377617,0.013429016570338244,-0.074008
8.372349,-0.010365760744547453,0.013753743818649425,-0.074008
8.397349,0.003041237606785537,0.013750060640527764,-0.074008
8.422358,0.01835611388952658,0.013369992985379723,-0.074008
8.447364,0.03231546846247387,0.012647383831952685,-0.074008
8.472367,0.044924806197132613,0.011615721182198564,-0.074008
8.497371,0.05754770282819539,0.01027401187135845,-0.074008
8.522378,0.06846651038778845,0.008664255292310435,-0.074008
8.547382,0.07654685182692013,0.00685680417250098,-0.074008
8.57239,0.08351827436027831,0.004878398481790169,-0.074008
8.597393,0.08845412908851956,0.0027789697878497083,-0.074008
8.6224,0.09013604663407465,0.00063900784970089,-0.074008
8.647405,0.08960652549671981,-0.0014872358033875266,-0.074008
8.672412,0.08668234372127907,-0.0035408940325331872,-0.074008
8.697418,0.08181879731868778,-0.005474501781046012,-0.074008
8.722426,0.07567773352636079,-0.007257159594279541,-0.074008
8.74743,0.06726618795382447,-0.008832905466663266,-0.074008
8.772437,0.05709703457585206,-0.010158542292179412,-0.074008
8.797441,0.04692612441039749,-0.011234863994590075,-0.074008
8.822448,0.036139008414132284,-0.01204705715580584,-0.074008
8.847452,0.024537214625245232,-0.012575150986826697,-0.074008
8.872459,0.01337590818744695,-0.012830554983099762,-0.074008
8.897463,-0.0005276948855089496,-0.01274447825350843,-0.074008
8.922466,-0.01304829378828719,-0.012351640663814015,-0.074008
8.947474,-0.026085589091748483,-0.011638802028597132,-0.074008
8.972477,-0.03985363467980525,-0.010587137675543985,-0.074008
8.997477,-0.05374807739273124,-0.009192804587642447,-0.074008
9.022484,-0.06637159860788551,-0.0074868773134770805,-0.074008
9.047492,-0.07420674724524812,-0.005588676267416756,-0.074008
9.072492,-0.0743535602576677,-0.0036903170347602626,-0.074008
9.0975,-0.07536469236136159,-0.0017688669744345131,-0.074008
9.122507,-0.07561589967700695,0.00015778113159774232,-0.074008
9.147514,-0.07433802840219549,0.002052398168639488,-0.074008
9.172517,-0.07080500816561419,0.0038594784428818973,-0.074008
9.197518,-0.06654922473976442,0.005561991257298532,-0.074008
9.222525,-0.061558892610109946,0.007142543469817977,-0.074008
9.247533,-0.05350236024797234,0.008525037738153593,-0.074008
9.272535,-0.043781882578504565,0.009668509830197923,-0.074008
9.297543,-0.030828159843235135,0.010492385893366062,-0.074008
9.322551,-0.016217842532295218,0.01095553335190724,-0.074008
9.347558,-0.008116836003639875,0.011221915262125043,-0.074008
9.372558,0.0022373042705605244,0.011235047195151898,-0.074008
9.397565,0.013347726521698145,0.010975921483674822,-0.074008
9.422573,0.02386313510404063,0.01045933533872238,-0.074008
9.44758,0.0322671824401288,0.009738050273954964,-0.074008
9.472583,0.04065813877216474,0.00881193943772643,-0.074008
9.497588,0.0483594501805773,0.007697757768768673,-0.074008
9.522595,0.05453579492287748,0.006433144650438635,-0.074008
9.547602,0.06002379096100297,0.005034608420787137,-0.074008
9.572605,0.06412917147131181,0.003536029408073238,-0.074008
9.597609,0.06630341443044764,0.0019850167403849123,-0.074008
9.622613,0.06674020493660006,0.00042427637401318274,-0.074008
9.647617,0.0659773720725172,-0.0011170150703493226,-0.074008
9.672617,0.06396362121137787,-0.002608378922824575,-0.074008
9.697624,0.060865776143137956,-0.004023499569035069,-0.074008
9.722624,0.05596121965366419,-0.00531784368987083,-0.074008
9.747628,0.04968965067938415,-0.006457857407787947,-0.074008
9.772635,0.04221103142657399,-0.007413911367211458,-0.074008
9.797639,0.03323210744401878,-0.008148886313239727,-0.074008
9.822642,0.02313634827139656,-0.008635165186010447,-0.074008
9.847646,0.014791207400286274,-0.008917073004248818,-0.074008
9.872654,0.005752604686171201,-0.0089773515773499,-0.074008
9.89766,-0.004202370647534056,-0.008792997722716422,-0.074008
9.922668,-0.012123076334938691,-0.008415044605718788,-0.074008
9.947668,-0.020393455157294745,-0.007834461087659419,-0.074008
9.972675,-0.027676215959852465,-0.007075712798831808,-0.074008
9.997682,-0.03661823442371741,-0.006096599633233012,-0.074008
10.022689,-0.043452311026412574,-0.004949504707781827,-0.074008
10.047697,-0.0473813025271208,-0.0037067483237389065,-0.074008
10.072705,-0.049966081996749484,-0.002401343678460323,-0.074008
10.097705,-0.0511299574197724,-0.0010681927073256173,-0.074008
10.122708,-0.05112840442483721,0.00026424388058630954,-0.074008
10.147716,-0.048874811167170025,0.001540183133939492,-0.074008
10.172723,-0.045541354327113474,0.002733279617149545,-0.074008
10.197731,-0.04171150561727611,0.0038318063443901,-0.074008
10.222738,-0.03701558011116192,0.004814681175368991,-0.074008
10.247738,-0.030911282681009754,0.005647113372283949,-0.074008
10.272745,-0.024130797154404242,0.006312627129467355,-0.074008
10.297753,-0.01870530440050794,0.006845713165394816,-0.074008
10.322756,-0.011955757753125108,0.007213416470292194,-0.074008
10.347756,-0.0039285540229264115,0.007383844078185332,-0.074008
10.372763,0.004407602360693593,0.007349335425236666,-0.074008
10.397767,0.011181583001543163,0.007149148073380348,-0.074008
10.422774,0.017917005721099978,0.006784124960981328,-0.074008
10.447778,0.02435794565676798,0.006261439793664921,-0.074008
10.472787,0.030231681719852695,0.005595023904344725,-0.074008
10.497794,0.03451630153592826,0.004824412742035759,-0.074008
10.522801,0.038101250947505806,0.003966711636646934,-0.074008
10.547811,0.04169432940968983,0.0030211739338497703,-0.074008
10.572817,0.044264073281584757,0.0020129325901405357,-0.074008
10.59782,0.04527263436959033,0.0009806045854677259,-0.074008
10.622824,0.04515712128180616,-4.819899617779927e-05,-0.074008
10.647828,0.04427018473624563,-0.001054731899506292,-0.074008
10.672831,0.04263240371493824,-0.0020207512275683334,-0.074008
10.697835,0.03945639207771835,-0.0029081904165223008,-0.074008
10.722838,0.03596730088312801,-0.0037097384459049906,-0.074008
10.747842,0.032312232075558965,-0.004421728727312023,-0.074008
10.772846,0.027285054173711125,-0.005010111057169732,-0.074008
10.797849,0.021257618821869613,-0.005450106929670035,-0.074008
10.822853,0.015635259631512542,-0.005752179763131714,-0.074008
10.847861,0.010491746345192983,-0.005928560645851748,-0.074008
10.872868,0.004577723056590139,-0.005959987370295017,-0.074008
10.897871,-0.002689620680299057,-0.00581245188789183,-0.074008
10.922875,-0.008205023039151481,-0.005529911773596116,-0.074008
10.947883,-0.012876059811888708,-0.005133419145086767,-0.074008
10.97289,-0.01683635043087957,-0.004640594347022284,-0.074008
10.99789,-0.020207171006931517,-0.0040659474517378905,-0.074008
11.022897,-0.02314632991420578,-0.0034199688648468875,-0.074008
11.047901,-0.024263382395777734,-0.002748065266124356,-0.074008
11.072907,-0.025973977821383137,-0.0020348878074752455,-0.074008
11.097909,-0.026398836974740193,-0.0013123141818975961,-0.074008
11.122912,-0.025650165207271286,-0.000609394848260638,-0.074008
11.147916,-0.025598816526863955,9.184810040766336e-05,-0.074008
11.172923,-0.025800840053063608,0.000798228801149041,-0.074008
11.197931,-0.023492710257124728,0.001447078496382627,-0.074008
11.222934,-0.020847750956400197,0.002030338155005671,-0.074008
11.247937,-0.019681828262179707,0.00258556545337401,-0.074008
11.272941,-0.015916412940617318,0.0030477497221045383,-0.074008
11.297949,-0.010888335874231705,0.003385434771232841,-0.074008
11.322956,-0.005938712885361051,0.0036008067435401615,-0.074008
11.34796,-0.001470431286857565,0.0037061046597111173,-0.074008
11.372967,0.0032047118740572257,0.0036961937599943656,-0.074008
11.397971,0.006645737830903895,0.003602098446904325,-0.074008
11.422974,0.010139428343777221,0.0034224350326538316,-0.074008
11.447978,0.013395441932257501,0.0031630660836036934,-0.074008
11.472989,0.01624600032467908,0.002834022394859137,-0.074008
11.497994,0.018305115201084635,0.0024549960099060873,-0.074008
11.523,0.020173726859767545,0.0020305373168424887,-0.074008
11.548004,0.021443126720303386,0.001575444557437248,-0.074008
11.573012,0.021738033888887644,0.0011139326764598757,-0.074008
11.59802,0.02174157994700094,0.0006530358858147373,-0.074008
11.623032,0.02166327961856916,0.0001945207437454681,-0.074008
11.648034,0.02086198258217921,-0.00024372358888541737,-0.074008
11.673037,0.019776240508409523,-0.000654822087807181,-0.074008
11.698045,0.018616958069013343,-0.0010371855579730527,-0.074008
11.723045,0.01690862232590082,-0.001377250330314897,-0.074008
11.748054,0.014919464800550803,-0.001668170412508366,-0.074008
11.773058,0.012856979424181595,-0.0019082859735667836,-0.074008
11.798064,0.010897688380412107,-0.002100343540200224,-0.074008
11.823064,0.008639156003769098,-0.002236940405145849,-0.074008
11.848067,0.006829347056991246,-0.002329445639079543,-0.074008
11.873074,0.0051066280347442095,-0.0023801075166806156,-0.074008
11.898075,0.0033245468919271995,-0.0023874654651086583,-0.074008
11.923081,0.0015234224308967744,-0.0023510453106334248,-0.074008
11.948085,0.0005281396902430621,-0.002291086128457211,-0.074008
11.973092,-0.0004487323719934735,-0.0022080129295569883,-0.074008
11.9981,-0.00041664746686972135,-0.0021271424280188147,-0.074008
12.023107,-0.000556546059161019,-0.0020440991391491793,-0.074008
