time_sec,theta_kalman,theta_dot_kalman,newPosition
5.071755,-0.13399428446566547,-0.014079001784774212,58
5.096763,-0.14794407525545103,-0.010397915551822678,58
5.121771,-0.16062737312231112,-0.006404494004634581,58
5.146778,-0.1663040682301945,-0.002272386579265956,58
5.171787,-0.16796088621656116,0.001899943259411535,58
5.196791,-0.16500344390530836,0.0059991122931877805,58
5.221794,-0.15397031931292812,0.009824656984342955,58
5.246801,-0.14154369214605492,0.013343957668081968,58
5.271805,-0.12444005230359717,0.01644164041986107,58
5.296805,-0.10746965104293221,0.019123013815803475,58
5.321811,-0.08909275277744982,0.021354408088886903,58
5.346817,-0.06755387035814968,0.023057728980454356,58
5.371824,-0.04233842147850233,0.02414160970424449,58
5.396827,-0.01714834638449221,0.02460737351223776,58
5.421835,0.004532303597401421,0.024543555927764766,58
5.446842,0.032311044126358726,0.023796786089627722,58
5.471846,0.05651176112019472,0.02245655777114802,58
5.496846,0.07850049164517026,0.020577641884141705,58
5.52185,0.10045304083100118,0.018159760281414195,58
5.54685,0.11951166937395796,0.015274149125831402,58
5.571853,0.1349699012815807,0.012009512518359883,58
5.596857,0.14752522429161685,0.008436777285777741,58
5.62186,0.1561754877845988,0.004651873564023801,58
5.646864,0.16023546932070135,0.0007678265986408028,58
5.671868,0.1600191666569261,-0.0031102962114158694,58
5.696871,0.15585367168174036,-0.006885648126992272,58
5.721875,0.1482447516171971,-0.010474034456387254,58
5.746883,0.13661362326487664,-0.013776589367521824,58
5.771889,0.12223324163498211,-0.016726273526469937,58
5.79689,0.10456260118438702,-0.01924222145221234,58
5.821894,0.08444631288277074,-0.021264530361860157,58
5.846901,0.06249631148738237,-0.022748371883332646,58
5.871907,0.03943279777494703,-0.023666685956908434,58
5.896908,0.01779027952220484,-0.02405578269984817,58
5.921912,-0.007387515862824913,-0.023827017026545827,58
5.946916,-0.029960305810334053,-0.023045744616744246,58
5.971919,-0.05384407837572339,-0.021678508159066946,58
5.996923,-0.07420453948166057,-0.019813033472772107,58
6.02193,-0.0928729456114137,-0.017490686229324356,58
6.046934,-0.1093803495910925,-0.014764334472810933,58
6.071941,-0.12550170766797925,-0.011641961290425676,58
6.096942,-0.1340048756490657,-0.008313144578560472,58
6.121949,-0.1393928933186927,-0.004854107190416512,58
6.146953,-0.14336823190047882,-0.0012981826793319884,58
6.171959,-0.14367626998450866,0.002264666408329008,58
6.19696,-0.14050669327212054,0.005749251365252228,58
6.221967,-0.1340046375480869,0.00907398330099804,58
6.246975,-0.12284247699021271,0.012123790411545238,58
6.271981,-0.11092341328798935,0.014881569263096056,58
6.29699,-0.09567370294151417,0.01726531753565054,58
6.321993,-0.08001172061452891,0.019266176111594924,58
6.347001,-0.061486582585795584,0.02081341873133974,58
6.372004,-0.04387223988855922,0.02193092465193261,58
6.397008,-0.014785255491048442,0.022330932045707116,58
6.422016,0.0068733193995901345,0.02220047388770701,58
6.447025,0.030010217750303353,0.021502296703911957,58
6.47203,0.0528703741967327,0.020242917495647782,58
6.497035,0.07410555006461195,0.01846239860110037,58
6.522036,0.09303604659393859,0.016217563242222538,58
6.547041,0.10822760969853118,0.013601004004276884,58
6.572045,0.12037635202226141,0.010687575389939474,58
6.597045,0.12934710806926344,0.007555342818615723,58
6.622051,0.1348799952571975,0.004288767870089305,58
6.647057,0.13774453064050537,0.0009528784372996868,58
6.672058,0.13608312205714634,-0.0023406340733521103,58
6.697064,0.13153736498657978,-0.005521327774403562,58
6.722064,0.12421418342996059,-0.00852137795117211,58
6.747067,0.11417467239496087,-0.011274381856337418,58
6.77207,0.1008325399481859,-0.013699038818097337,58
6.797074,0.08603072220984856,-0.015760179400332988,58
6.822078,0.06893528179970347,-0.017401435805288648,58
6.847078,0.050033907982966384,-0.018578437244220466,58
6.872082,0.029721889351392056,-0.01925645856078117,58
6.897082,0.006237585352151666,-0.019356164406177635,58
6.922089,-0.01193848655501906,-0.01901108811368474,58
6.947096,-0.03238310328059925,-0.01816397118091296,58
6.972103,-0.05182876963306171,-0.016839395670853324,58
6.997107,-0.0668144670402992,-0.015148665709060684,58
7.022114,-0.08173986318497756,-0.013092228595430681,58
7.047122,-0.09984124403907715,-0.010588927180690974,58
7.072125,-0.10998240820320332,-0.00783733067561275,58
7.097126,-0.11594922043946196,-0.004940659451840829,58
7.122133,-0.11846625607281798,-0.0019838234247277486,58
7.147137,-0.1209277482357282,0.0010336501956737798,58
7.172144,-0.12022049012007924,0.0040339939996046625,58
7.197148,-0.11817125321027339,0.0069853621272968625,58
7.222155,-0.11581151817492319,0.0098818133266729,58
7.247159,-0.10272505317781822,0.01245546567812128,58
7.272166,-0.08888683377901554,0.014689044172530086,58
7.29717,-0.0731259933807461,0.016535618504837424,58
7.322173,-0.05663685796044318,0.01797804385450337,58
7.347177,-0.03919299183045906,0.01899322638560729,58
7.372183,-0.020155228391784227,0.019541730931885035,58
7.397188,-0.0018512679384166744,0.019642355027231093,58
7.422191,0.015599025205583903,0.019316626916800982,58
7.447192,0.034092430996828585,0.018538112622301855,58
7.472195,0.05216867240184496,0.01731680913996766,58
7.497199,0.06787588679990764,0.01571151119900977,58
7.522202,0.08235636381437107,0.01375204900516263,58
7.547206,0.0949101024192889,0.011485629694025057,58
7.57221,0.10458404385832143,0.008983230065225015,58
7.597214,0.11129637339703459,0.006317734877863815,58
7.622217,0.11472131425278509,0.0035701171166132584,58
7.647229,0.11534551008025654,0.0008090616683881086,58
7.672232,0.1140547552229098,-0.0019190275067138135,58
7.697236,0.10933671023295488,-0.004529699312370655,58
7.722239,0.10255885848350216,-0.00697281244854607,58
7.74724,0.0924282038354546,-0.00916560855940847,58
7.772241,0.07979571221688969,-0.011046567738077648,58
7.797245,0.06676494321623297,-0.012606864873198939,58
7.822249,0.051832940246171896,-0.013799681752501153,58
7.847252,0.03672989514548408,-0.014621471813929414,58
7.872252,0.02009623664686732,-0.015034268836245472,58
7.89726,0.00997035528279874,-0.015201965481040646,58
7.922263,-0.005784367808732184,-0.014983136057439572,58
7.947272,-0.021790289606145,-0.014371326071281134,58
7.972272,-0.03806212944060835,-0.0133594624743705,58
7.99728,-0.04949635808636807,-0.01206854253989146,58
8.022287,-0.05772149061896227,-0.010578439698930103,58
8.047294,-0.0684038861666404,-0.008826426404158899,58
8.072294,-0.08354569474327968,-0.006699267421567512,58
8.097301,-0.08969429560278061,-0.00442174331502794,58
8.122305,-0.09374379178191435,-0.0020451941155371217,58
8.147305,-0.09494514398723604,0.00036026889230365844,58
8.172308,-0.09316510804268288,0.00272120240952467,58
8.197316,-0.08894940196143199,0.004977856529607319,58
8.222316,-0.08165502865797136,0.007054247886364537,58
8.247323,-0.07276133804641602,0.008911475952279604,58
8.272331,-0.062214477746857545,0.010509147574681854,58
8.297338,-0.05171540243790801,0.011849474343143554,58
8.322338,-0.03734090015162009,0.012835859825680147,58
8.347346,-0.021379099359377617,0.013429016570338244,58
8.372349,-0.010365760744547453,0.013753743818649425,58
8.397349,0.003041237606785537,0.013750060640527764,58
8.422358,0.01835611388952658,0.013369992985379723,58
8.447364,0.03231546846247387,0.012647383831952685,58
8.472367,0.044924806197132613,0.011615721182198564,58
8.497371,0.05754770282819539,0.01027401187135845,58
8.522378,0.06846651038778845,0.008664255292310435,58
8.547382,0.07654685182692013,0.00685680417250098,58
8.57239,0.08351827436027831,0.004878398481790169,58
8.597393,0.08845412908851956,0.0027789697878497083,58
8.6224,0.09013604663407465,0.00063900784970089,58
8.647405,0.08960652549671981,-0.0014872358033875266,58
8.672412,0.08668234372127907,-0.0035408940325331872,58
8.697418,0.08181879731868778,-0.005474501781046012,58
8.722426,0.07567773352636079,-0.007257159594279541,58
8.74743,0.06726618795382447,-0.008832905466663266,58
8.772437,0.05709703457585206,-0.010158542292179412,58
8.797441,0.04692612441039749,-0.011234863994590075,58
8.822448,0.036139008414132284,-0.01204705715580584,58
8.847452,0.024537214625245232,-0.012575150986826697,58
8.872459,0.01337590818744695,-0.012830554983099762,58
8.897463,-0.0005276948855089496,-0.01274447825350843,58
8.922466,-0.01304829378828719,-0.012351640663814015,58
8.947474,-0.026085589091748483,-0.011638802028597132,58
8.972477,-0.03985363467980525,-0.010587137675543985,58
8.997477,-0.05374807739273124,-0.009192804587642447,58
9.022484,-0.06637159860788551,-0.0074868773134770805,58
9.047492,-0.07420674724524812,-0.005588676267416756,58
9.072492,-0.0743535602576677,-0.0036903170347602626,58
9.0975,-0.07536469236136159,-0.0017688669744345131,58
9.122507,-0.07561589967700695,0.00015778113159774232,58
9.147514,-0.07433802840219549,0.002052398168639488,58
9.172517,-0.07080500816561419,0.0038594784428818973,58
9.197518,-0.06654922473976442,0.005561991257298532,58
9.222525,-0.061558892610109946,0.007142543469817977,58
9.247533,-0.05350236024797234,0.008525037738153593,58
9.272535,-0.043781882578504565,0.009668509830197923,58
9.297543,-0.030828159843235135,0.010492385893366062,58
9.322551,-0.016217842532295218,0.01095553335190724,58
9.347558,-0.008116836003639875,0.011221915262125043,58
9.372558,0.0022373042705605244,0.011235047195151898,58
9.397565,0.013347726521698145,0.010975921483674822,58
9.422573,0.02386313510404063,0.01045933533872238,58
9.44758,0.0322671824401288,0.009738050273954964,58
9.472583,0.04065813877216474,0.00881193943772643,58
9.497588,0.0483594501805773,0.007697757768768673,58
9.522595,0.05453579492287748,0.006433144650438635,58
9.547602,0.06002379096100297,0.005034608420787137,58
9.572605,0.06412917147131181,0.003536029408073238,58
9.597609,0.06630341443044764,0.0019850167403849123,58
9.622613,0.06674020493660006,0.00042427637401318274,58
9.647617,0.0659773720725172,-0.0011170150703493226,58
9.672617,0.06396362121137787,-0.002608378922824575,58
9.697624,0.060865776143137956,-0.004023499569035069,58
9.722624,0.05596121965366419,-0.00531784368987083,58
9.747628,0.04968965067938415,-0.006457857407787947,58
9.772635,0.04221103142657399,-0.007413911367211458,58
9.797639,0.03323210744401878,-0.008148886313239727,58
9.822642,0.02313634827139656,-0.008635165186010447,58
9.847646,0.014791207400286274,-0.008917073004248818,58
9.872654,0.005752604686171201,-0.0089773515773499,58
9.89766,-0.004202370647534056,-0.008792997722716422,58
9.922668,-0.012123076334938691,-0.008415044605718788,58
9.947668,-0.020393455157294745,-0.007834461087659419,58
9.972675,-0.027676215959852465,-0.007075712798831808,58
9.997682,-0.03661823442371741,-0.006096599633233012,58
10.022689,-0.043452311026412574,-0.004949504707781827,58
10.047697,-0.0473813025271208,-0.0037067483237389065,58
10.072705,-0.049966081996749484,-0.002401343678460323,58
10.097705,-0.0511299574197724,-0.0010681927073256173,58
10.122708,-0.05112840442483721,0.00026424388058630954,58
10.147716,-0.048874811167170025,0.001540183133939492,58
10.172723,-0.045541354327113474,0.002733279617149545,58
10.197731,-0.04171150561727611,0.0038318063443901,58
10.222738,-0.03701558011116192,0.004814681175368991,58
10.247738,-0.030911282681009754,0.005647113372283949,58
10.272745,-0.024130797154404242,0.006312627129467355,58
10.297753,-0.01870530440050794,0.006845713165394816,58
10.322756,-0.011955757753125108,0.007213416470292194,58
10.347756,-0.0039285540229264115,0.007383844078185332,58
10.372763,0.004407602360693593,0.007349335425236666,58
10.397767,0.011181583001543163,0.007149148073380348,58
10.422774,0.017917005721099978,0.006784124960981328,58
10.447778,0.02435794565676798,0.006261439793664921,58
10.472787,0.030231681719852695,0.005595023904344725,58
10.497794,0.03451630153592826,0.004824412742035759,58
10.522801,0.038101250947505806,0.003966711636646934,58
10.547811,0.04169432940968983,0.0030211739338497703,58
10.572817,0.044264073281584757,0.0020129325901405357,58
10.59782,0.04527263436959033,0.0009806045854677259,58
10.622824,0.04515712128180616,-4.819899617779927e-05,58
