xAccl,yAccl,zAccl,newPosition,time,pcTime
-1,97,1013,0,346577
-4,96,1012,0,371499
-4,88,1009,0,396506
-5,87,1008,0,421513
-5,93,1009,0,446521
-6,91,1010,0,471528
-5,88,1011,0,496536
-4,94,1021,0,521543
-5,93,1020,0,546550
-3,92,1007,0,571558
-5,93,1013,0,596565
-3,91,1013,0,621572
-8,92,1005,0,646580
-7,94,1013,0,671587
-7,92,1018,0,696594
-3,92,1012,0,721601
-6,93,1009,0,746609
-8,90,1016,0,771616
-5,90,1002,0,796624
-8,93,1015,0,821631
-5,93,1009,0,846638
-3,92,1007,0,871645
-4,90,1011,0,896653
-5,92,1012,0,921660
-6,93,1007,0,946668
-5,92,1018,0,971675
-3,96,1010,0,996682
-7,93,1012,0,1021689
-4,94,1012,0,1046697
-8,98,1012,0,1071700
-5,92,1013,0,1096701
-5,90,1012,0,1121708
-10,89,1028,0,1146715
2,88,1036,0,1171723
-11,99,1031,0,1196726
-10,109,1037,0,1221733
8,111,1035,0,1246741
-3,91,1017,0,1271748
-13,86,1002,0,1296756
-4,91,998,0,1321763
1,91,1007,0,1346770
-13,92,1013,0,1371777
-6,91,1008,0,1396785
1,94,1012,0,1421793
0,98,1009,0,1446803
-5,92,1007,0,1471804
-8,90,1011,0,1496807
1,98,1020,0,1521814
-9,94,1012,0,1546814
-4,88,1022,0,1571819
-5,93,1011,0,1596827
-6,97,1019,0,1621834
-8,95,1013,0,1646838
-5,89,1016,0,1671845
-3,96,1014,0,1696849
-19,90,990,0,1721856
1442,-373,920,120,1925040
2047,41,-40,135,1950045
1710,631,647,141,1975046
-829,-219,554,142,2000048
318,18,913,142,2025049
38,98,960,142,2050059
161,29,944,142,2075066
-18,6,1009,142,2100067
73,215,1053,142,2125073
30,80,984,142,2150081
-175,193,993,142,2175084
-61,92,977,142,2200092
-311,150,964,142,2225099
-359,168,946,142,2250106
-470,199,912,142,2275113
-397,159,842,142,2300121
-567,163,849,142,2325125
-590,167,847,142,2350132
-572,164,830,142,2375139
-608,184,862,142,2400147
-493,160,861,142,2425155
-605,167,891,142,2450162
-479,178,896,142,2475165
-452,167,929,142,2500172
-395,151,932,142,2525176
52,63,933,142,2550183
-180,115,981,142,2575187
-84,95,981,142,2600191
-85,103,992,142,2625198
85,120,1008,142,2650205
80,76,1011,142,2675209
230,62,994,142,2700213
324,15,920,142,2725216
394,53,944,142,2750220
444,33,930,142,2775232
463,15,887,142,2800235
520,10,873,142,2825239
540,7,857,142,2850242
553,15,860,142,2875244
560,0,849,142,2900247
549,19,855,142,2925255
507,14,881,142,2950260
489,17,900,142,2975264
429,13,900,142,3000266
385,24,931,142,3025275
319,46,962,142,3050279
263,50,965,142,3075286
121,59,976,142,3100289
100,54,977,142,3125294
-11,70,988,142,3150301
-25,92,995,142,3175308
-139,110,975,142,3200311
-49,105,1010,142,3225319
-563,251,984,142,3250322
-457,195,970,142,3275323
-449,144,915,142,3300330
-691,195,882,142,3325333
-511,180,898,142,3350341
-539,166,876,142,3375348
-520,169,875,142,3400356
-525,166,899,142,3425361
-493,166,894,142,3450366
-532,145,898,142,3475367
-340,140,933,142,3500374
-304,139,942,142,3525377
-308,147,973,142,3550385
-227,135,997,142,3575388
-104,118,1002,142,3600396
-35,53,974,142,3625403
1,86,1017,142,3650411
127,66,985,142,3675418
188,65,980,142,3700422
316,59,987,142,3725425
328,90,965,142,3750433
521,7,922,142,3775440
468,23,910,142,3800440
466,17,911,142,3825447
477,18,893,142,3850451
500,11,888,142,3875455
502,21,886,142,3900462
496,19,891,142,3925469
485,21,898,142,3950473
442,20,909,142,3975477
417,35,919,142,4000484
347,28,934,142,4025491
321,49,967,142,4050495
217,65,973,142,4075499
183,30,967,142,4100506
37,78,986,142,4125513
9,102,1025,142,4150517
-148,124,1016,142,4175521
-98,111,990,142,4200528
201,107,981,142,4225535
-201,116,973,142,4250543
-379,152,917,142,4275550
-389,150,941,142,4300557
-500,171,928,142,4325560
-460,152,920,142,4350561
-474,160,903,142,4375568
-481,170,915,142,4400571
-472,165,910,142,4425572
-458,153,917,142,4450579
-429,152,923,142,4475582
-413,130,940,142,4500583
-376,140,955,142,4525586
-238,121,942,142,4550594
-179,127,1002,142,4575602
-144,113,987,142,4600605
-83,82,999,142,4625605
-26,95,1004,142,4650612
92,74,1012,142,4675620
117,75,1003,142,4700627
276,56,1003,142,4725634
348,18,959,142,4750637
345,41,948,142,4775645
357,35,943,142,4800649
396,49,942,142,4825656
426,28,903,142,4850656
464,17,916,142,4875660
449,14,903,142,4900667
456,16,915,142,4925674
436,20,922,142,4950678
430,22,929,142,4975682
361,31,942,142,5000689
334,45,952,142,5025697
295,41,972,142,5050704
226,61,989,142,5075712
192,56,980,142,5100719
85,73,998,142,5125726
-5,90,1008,142,5150730
-30,95,999,142,5175733
-120,120,1002,142,5200741
-463,55,934,142,5225744
-189,121,968,142,5250748
-290,132,972,142,5275755
-356,133,947,142,5300763
-357,152,936,142,5325770
-400,156,942,142,5350777
-422,158,929,142,5375785
-434,159,921,142,5400789
-430,160,930,142,5425793
-425,142,925,142,5450797
-391,145,944,142,5475803
-363,179,967,142,5500804
-391,147,968,142,5525814
-272,121,975,142,5550819
-242,84,972,142,5575827
-145,101,987,142,5600834
-104,85,990,142,5625838
-18,90,1016,142,5650845
59,73,993,142,5675849
114,66,988,142,5700853
183,96,1022,142,5725856
245,43,976,142,5750860
320,31,963,142,5775864
321,61,964,142,5800871
408,23,935,142,5825878
397,37,942,142,5850885
422,25,920,142,5875886
407,33,926,142,5900892
411,32,928,142,5925893
406,25,935,142,5950897
379,30,945,142,5975900
335,39,954,142,6000910
305,42,962,142,6025911
247,35,967,142,6050918
212,54,987,142,6075922
132,66,1003,142,6100929
86,48,986,142,6125930
78,47,987,142,6150936
-42,84,995,142,6175937
-111,110,1009,142,6200943
-545,109,976,142,6225947
-451,147,983,142,6250955
-169,81,953,142,6275959
-277,144,963,142,6300966
-287,140,975,142,6325970
-374,147,941,142,6350977
-376,153,957,142,6375977
-391,151,948,142,6400984
-388,143,947,142,6425996
-381,141,949,142,6451000
-330,147,960,142,6476003
-311,135,972,142,6501007
-320,127,965,142,6526011
-207,216,1001,142,6551013
-188,92,975,142,6576019
-120,96,979,142,6601027
-99,105,998,142,6626037
12,84,1009,142,6651045
72,68,1004,142,6676048
124,57,995,142,6701049
167,42,988,142,6726058
218,58,984,142,6751061
276,48,966,142,6776067
318,35,962,142,6801073
369,23,938,142,6826076
350,39,938,142,6851084
368,37,946,142,6876088
380,28,938,142,6901088
373,30,946,142,6926092
353,33,947,142,6951095
339,39,959,142,6976099
306,34,964,142,7001106
278,44,972,142,7026110
218,51,975,142,7051114
160,44,985,142,7076118
99,59,1000,142,7101124
93,64,990,142,7126128
-44,75,989,142,7151132
-108,122,1024,142,7176139
-63,82,985,142,7201146
-154,107,991,142,7226150
-186,124,978,142,7251158
-252,123,979,142,7276162
-272,121,973,142,7301169
-276,128,966,142,7326176
-317,151,975,142,7351183
-335,138,962,142,7376191
-352,143,959,142,7401198
-337,143,963,142,7426205
-323,140,964,142,7451213
-304,139,977,142,7476220
-313,128,976,142,7501231
-294,126,975,142,7526235
-397,66,914,142,7551238
-149,116,1001,142,7576242
-105,118,1012,142,7601247
-47,88,1010,142,7626251
-18,79,1008,142,7651255
31,62,995,142,7676260
90,60,1011,142,7701265
172,59,994,142,7726266
210,49,982,142,7751269
220,58,982,142,7776275
276,44,974,142,7801282
300,34,965,142,7826286
323,39,961,142,7851293
335,44,968,142,7876300
336,47,964,142,7901304
331,43,959,142,7926311
318,33,958,142,7951315
295,36,972,142,7976319
270,41,981,142,8001322
233,45,975,142,8026326
197,48,985,142,8051330
146,53,998,142,8076337
107,57,1000,142,8101345
57,67,1007,142,8126352
-66,103,1025,142,8151355
-95,80,1010,142,8176366
-59,93,1005,142,8201367
